Question ID,Question Title,Difficulty Level,Similar Questions Text,Solution Link,url,Question Text,Python Solution Path,Solution Exists
354,Russian Doll Envelopes,Hard,"[Longest Increasing Subsequence, /problems/longest-increasing-subsequence/, Medium]",https://leetcode.com/articles/russian-doll-envelopes,https://leetcode.com/problems/russian-doll-envelopes,"You are given a 2D array of integers envelopes where envelopes[i] = [wi, hi] represents the width and the height of an envelope. One envelope can fit into another if and only if both the width and height of one envelope are greater than the other envelope's width and height. Return the maximum number of envelopes you can Russian doll (i.e., put one inside the other). Note: You cannot rotate an envelope. ",./PythonSolutions/russian-doll-envelopes.py,True
367,Valid Perfect Square,Easy,"[Sqrt(x), /problems/sqrtx/, Easy], [Sum of Square Numbers, /problems/sum-of-square-numbers/, Medium]",https://leetcode.com/articles/valid-perfect-square,https://leetcode.com/problems/valid-perfect-square,"Given a positive integer num, write a function which returns True if num is a perfect square else False. Follow up: Do not use any built-in library function such as sqrt. ",./PythonSolutions/valid-perfect-square.py,True
371,Sum of Two Integers,Medium,"[Add Two Numbers, /problems/add-two-numbers/, Medium]",https://leetcode.com/articles/sum-of-two-integers,https://leetcode.com/problems/sum-of-two-integers,"Given two integers a and b, return the sum of the two integers without using the operators + and -. ",./PythonSolutions/sum-of-two-integers.py,True
374,Guess Number Higher or Lower,Easy,"[First Bad Version, /problems/first-bad-version/, Easy], [Guess Number Higher or Lower II, /problems/guess-number-higher-or-lower-ii/, Medium], [Find K Closest Elements, /problems/find-k-closest-elements/, Medium]",https://leetcode.com/articles/guess-number-higher-or-lower,https://leetcode.com/problems/guess-number-higher-or-lower,"We are playing the Guess Game. The game is as follows: I pick a number from 1 to n. You have to guess which number I picked. Every time you guess wrong, I will tell you whether the number I picked is higher or lower than your guess. You call a pre-defined API int guess(int num), which returns three possible results: Return the number that I picked. ",./PythonSolutions/guess-number-higher-or-lower.py,True
375,Guess Number Higher or Lower II,Medium,"[Flip Game II, /problems/flip-game-ii/, Medium], [Guess Number Higher or Lower, /problems/guess-number-higher-or-lower/, Easy], [Can I Win, /problems/can-i-win/, Medium], [Find K Closest Elements, /problems/find-k-closest-elements/, Medium]",https://leetcode.com/articles/guess-higher-or-lower-number-ii,https://leetcode.com/problems/guess-number-higher-or-lower-ii,"We are playing the Guessing Game. The game will work as follows: Given a particular n, return the minimum amount of money you need to guarantee a win regardless of what number I pick. ",./PythonSolutions/guess-number-higher-or-lower-ii.py,True
377,Combination Sum IV,Medium,"[Combination Sum, /problems/combination-sum/, Medium]",https://leetcode.com/articles/combination-sum-iv,https://leetcode.com/problems/combination-sum-iv,"Given an array of distinct integers nums and a target integer target, return the number of possible combinations that add up to target. The test cases are generated so that the answer can fit in a 32-bit integer. ",./PythonSolutions/combination-sum-iv.py,True
378,Kth Smallest Element in a Sorted Matrix,Medium,"[Find K Pairs with Smallest Sums, /problems/find-k-pairs-with-smallest-sums/, Medium], [Kth Smallest Number in Multiplication Table, /problems/kth-smallest-number-in-multiplication-table/, Hard], [Find K-th Smallest Pair Distance, /problems/find-k-th-smallest-pair-distance/, Hard], [K-th Smallest Prime Fraction, /problems/k-th-smallest-prime-fraction/, Hard]",https://leetcode.com/articles/kth-smallest-element-in-a-sorted-matrix,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix,"Given an n x n matrix where each of the rows and columns is sorted in ascending order, return the kth smallest element in the matrix. Note that it is the kth smallest element in the sorted order, not the kth distinct element. You must find a solution with a memory complexity better than O(n2). ",./PythonSolutions/kth-smallest-element-in-a-sorted-matrix.py,True
380,Insert Delete GetRandom O(1),Medium,"[Insert Delete GetRandom O(1) - Duplicates allowed, /problems/insert-delete-getrandom-o1-duplicates-allowed/, Hard]",https://leetcode.com/articles/insert-delete-getrandom-o1,https://leetcode.com/problems/insert-delete-getrandom-o1,Implement the RandomizedSet class: You must implement the functions of the class such that each function works in average O(1) time complexity. ,./PythonSolutions/insert-delete-getrandom-o1.py,True
382,Linked List Random Node,Medium,"[Random Pick Index, /problems/random-pick-index/, Medium]",https://leetcode.com/articles/linked-list-random-node,https://leetcode.com/problems/linked-list-random-node,"Given a singly linked list, return a random node's value from the linked list. Each node must have the same probability of being chosen. Implement the Solution class: ",./PythonSolutions/linked-list-random-node.py,True
383,Ransom Note,Easy,"[Stickers to Spell Word, /problems/stickers-to-spell-word/, Hard]",https://leetcode.com/articles/ransom-note,https://leetcode.com/problems/ransom-note,"Given two strings ransomNote and magazine, return true if ransomNote can be constructed from magazine and false otherwise. Each letter in magazine can only be used once in ransomNote. ",./PythonSolutions/ransom-note.py,True
387,First Unique Character in a String,Easy,"[Sort Characters By Frequency, /problems/sort-characters-by-frequency/, Medium]",https://leetcode.com/articles/first-unique-character-in-a-string,https://leetcode.com/problems/first-unique-character-in-a-string,"Given a string s, find the first non-repeating character in it and return its index. If it does not exist, return -1. ",./PythonSolutions/first-unique-character-in-a-string.py,True
389,Find the Difference,Easy,"[Single Number, /problems/single-number/, Easy]",https://leetcode.com/articles/find-the-difference,https://leetcode.com/problems/find-the-difference,You are given two strings s and t. String t is generated by random shuffling string s and then add one more letter at a random position. Return the letter that was added to t. ,./PythonSolutions/find-the-difference.py,True
392,Is Subsequence,Easy,"[Number of Matching Subsequences, /problems/number-of-matching-subsequences/, Medium], [Shortest Way to Form String, /problems/shortest-way-to-form-string/, Medium]",https://leetcode.com/articles/is-subsequence,https://leetcode.com/problems/is-subsequence,"Given two strings s and t, return true if s is a subsequence of t, or false otherwise. A subsequence of a string is a new string that is formed from the original string by deleting some (can be none) of the characters without disturbing the relative positions of the remaining characters. (i.e., ""ace"" is a subsequence of ""abcde"" while ""aec"" is not). ",./PythonSolutions/is-subsequence.py,True
394,Decode String,Medium,"[Encode String with Shortest Length, /problems/encode-string-with-shortest-length/, Hard], [Number of Atoms, /problems/number-of-atoms/, Hard], [Brace Expansion, /problems/brace-expansion/, Medium]",https://leetcode.com/articles/decode-string,https://leetcode.com/problems/decode-string,"Given an encoded string, return its decoded string. The encoding rule is: k[encoded_string], where the encoded_string inside the square brackets is being repeated exactly k times. Note that k is guaranteed to be a positive integer. You may assume that the input string is always valid; there are no extra white spaces, square brackets are well-formed, etc. Furthermore, you may assume that the original data does not contain any digits and that digits are only for those repeat numbers, k. For example, there will not be input like 3a or 2[4]. ",./PythonSolutions/decode-string.py,True
398,Random Pick Index,Medium,"[Linked List Random Node, /problems/linked-list-random-node/, Medium], [Random Pick with Blacklist, /problems/random-pick-with-blacklist/, Hard], [Random Pick with Weight, /problems/random-pick-with-weight/, Medium]",https://leetcode.com/articles/random-pick-index,https://leetcode.com/problems/random-pick-index,"Given an integer array nums with possible duplicates, randomly output the index of a given target number. You can assume that the given target number must exist in the array. Implement the Solution class: ",./PythonSolutions/random-pick-index.py,True
402,Remove K Digits,Medium,"[Create Maximum Number, /problems/create-maximum-number/, Hard], [Monotone Increasing Digits, /problems/monotone-increasing-digits/, Medium], [Find the Most Competitive Subsequence, /problems/find-the-most-competitive-subsequence/, Medium]",https://leetcode.com/articles/remove-k-digits,https://leetcode.com/problems/remove-k-digits,"Given string num representing a non-negative integer num, and an integer k, return the smallest possible integer after removing k digits from num. ",./PythonSolutions/remove-k-digits.py,True
406,Queue Reconstruction by Height,Medium,"[Count of Smaller Numbers After Self, /problems/count-of-smaller-numbers-after-self/, Hard]",https://leetcode.com/articles/queue-reconstruction-by-height,https://leetcode.com/problems/queue-reconstruction-by-height,"You are given an array of people, people, which are the attributes of some people in a queue (not necessarily in order). Each people[i] = [hi, ki] represents the ith person of height hi with exactly ki other people in front who have a height greater than or equal to hi. Reconstruct and return the queue that is represented by the input array people. The returned queue should be formatted as an array queue, where queue[j] = [hj, kj] is the attributes of the jth person in the queue (queue[0] is the person at the front of the queue). ",./PythonSolutions/queue-reconstruction-by-height.py,True
409,Longest Palindrome,Easy,"[Palindrome Permutation, /problems/palindrome-permutation/, Easy]",https://leetcode.com/articles/longest-palindrome,https://leetcode.com/problems/longest-palindrome,"Given a string s which consists of lowercase or uppercase letters, return the length of the longest palindrome that can be built with those letters. Letters are case sensitive, for example, ""Aa"" is not considered a palindrome here. ",./PythonSolutions/longest-palindrome.py,True
413,Arithmetic Slices,Medium,"[Arithmetic Slices II - Subsequence, /problems/arithmetic-slices-ii-subsequence/, Hard], [Arithmetic Subarrays, /problems/arithmetic-subarrays/, Medium]",https://leetcode.com/articles/arithmetic-slices,https://leetcode.com/problems/arithmetic-slices,"An integer array is called arithmetic if it consists of at least three elements and if the difference between any two consecutive elements is the same. Given an integer array nums, return the number of arithmetic subarrays of nums. A subarray is a contiguous subsequence of the array. ",./PythonSolutions/arithmetic-slices.py,True
414,Third Maximum Number,Easy,"[Kth Largest Element in an Array, /problems/kth-largest-element-in-an-array/, Medium]",https://leetcode.com/articles/third-maximum-number,https://leetcode.com/problems/third-maximum-number,"Given an integer array nums, return the third distinct maximum number in this array. If the third maximum does not exist, return the maximum number. ",./PythonSolutions/third-maximum-number.py,True
415,Add Strings,Easy,"[Add Two Numbers, /problems/add-two-numbers/, Medium], [Multiply Strings, /problems/multiply-strings/, Medium], [Add to Array-Form of Integer, /problems/add-to-array-form-of-integer/, Easy]",https://leetcode.com/articles/add-strings,https://leetcode.com/problems/add-strings,"Given two non-negative integers, num1 and num2 represented as string, return the sum of num1 and num2 as a string. You must solve the problem without using any built-in library for handling large integers (such as BigInteger). You must also not convert the inputs to integers directly. ",./PythonSolutions/add-strings.py,True
416,Partition Equal Subset Sum,Medium,"[Partition to K Equal Sum Subsets, /problems/partition-to-k-equal-sum-subsets/, Medium]",https://leetcode.com/articles/partition-equal-subset-sum,https://leetcode.com/problems/partition-equal-subset-sum,"Given a non-empty array nums containing only positive integers, find if the array can be partitioned into two subsets such that the sum of elements in both subsets is equal. ",./PythonSolutions/partition-equal-subset-sum.py,True
421,Maximum XOR of Two Numbers in an Array,Medium,"[Maximum XOR With an Element From Array, /problems/maximum-xor-with-an-element-from-array/, Hard]",https://leetcode.com/articles/maximum-xor-of-two-numbers-in-an-array,https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array,"Given an integer array nums, return the maximum result of nums[i] XOR nums[j], where 0 <= i <= j < n. ",./PythonSolutions/maximum-xor-of-two-numbers-in-an-array.py,True
435,Non-overlapping Intervals,Medium,"[Minimum Number of Arrows to Burst Balloons, /problems/minimum-number-of-arrows-to-burst-balloons/, Medium]",https://leetcode.com/articles/non-overlapping-intervals,https://leetcode.com/problems/non-overlapping-intervals,"Given an array of intervals intervals where intervals[i] = [starti, endi], return the minimum number of intervals you need to remove to make the rest of the intervals non-overlapping. ",./PythonSolutions/non-overlapping-intervals.py,True
437,Path Sum III,Medium,"[Path Sum, /problems/path-sum/, Easy], [Path Sum II, /problems/path-sum-ii/, Medium], [Path Sum IV, /problems/path-sum-iv/, Medium], [Longest Univalue Path, /problems/longest-univalue-path/, Medium]",https://leetcode.com/articles/path-sum-iii,https://leetcode.com/problems/path-sum-iii,"Given the root of a binary tree and an integer targetSum, return the number of paths where the sum of the values along the path equals targetSum. The path does not need to start or end at the root or a leaf, but it must go downwards (i.e., traveling only from parent nodes to child nodes). ",./PythonSolutions/path-sum-iii.py,True
438,Find All Anagrams in a String,Medium,"[Valid Anagram, /problems/valid-anagram/, Easy], [Permutation in String, /problems/permutation-in-string/, Medium]",https://leetcode.com/articles/find-all-anagrams-in-a-string,https://leetcode.com/problems/find-all-anagrams-in-a-string,"Given two strings s and p, return an array of all the start indices of p's anagrams in s. You may return the answer in any order. An Anagram is a word or phrase formed by rearranging the letters of a different word or phrase, typically using all the original letters exactly once. ",./PythonSolutions/find-all-anagrams-in-a-string.py,True
442,Find All Duplicates in an Array,Medium,"[Find All Numbers Disappeared in an Array, /problems/find-all-numbers-disappeared-in-an-array/, Easy]",https://leetcode.com/articles/find-all-duplicates-in-an-array,https://leetcode.com/problems/find-all-duplicates-in-an-array,"Given an integer array nums of length n where all the integers of nums are in the range [1, n] and each integer appears once or twice, return an array of all the integers that appears twice. You must write an algorithm that runs in O(n) time and uses only constant extra space. ",./PythonSolutions/find-all-duplicates-in-an-array.py,True
445,Add Two Numbers II,Medium,"[Add Two Numbers, /problems/add-two-numbers/, Medium], [Add Two Polynomials Represented as Linked Lists, /problems/add-two-polynomials-represented-as-linked-lists/, Medium]",https://leetcode.com/articles/add-two-numbers-ii,https://leetcode.com/problems/add-two-numbers-ii,"You are given two non-empty linked lists representing two non-negative integers. The most significant digit comes first and each of their nodes contains a single digit. Add the two numbers and return the sum as a linked list. You may assume the two numbers do not contain any leading zero, except the number 0 itself. ",./PythonSolutions/add-two-numbers-ii.py,True
448,Find All Numbers Disappeared in an Array,Easy,"[First Missing Positive, /problems/first-missing-positive/, Hard], [Find All Duplicates in an Array, /problems/find-all-duplicates-in-an-array/, Medium]",https://leetcode.com/articles/find-all-numbers-disappeared-in-an-array,https://leetcode.com/problems/find-all-numbers-disappeared-in-an-array,"Given an array nums of n integers where nums[i] is in the range [1, n], return an array of all the integers in the range [1, n] that do not appear in nums. ",./PythonSolutions/find-all-numbers-disappeared-in-an-array.py,True
449,Serialize and Deserialize BST,Medium,"[Serialize and Deserialize Binary Tree, /problems/serialize-and-deserialize-binary-tree/, Hard], [Find Duplicate Subtrees, /problems/find-duplicate-subtrees/, Medium], [Serialize and Deserialize N-ary Tree, /problems/serialize-and-deserialize-n-ary-tree/, Hard]",https://leetcode.com/articles/serialize-and-deserialize-bst,https://leetcode.com/problems/serialize-and-deserialize-bst,"Serialization is converting a data structure or object into a sequence of bits so that it can be stored in a file or memory buffer, or transmitted across a network connection link to be reconstructed later in the same or another computer environment. Design an algorithm to serialize and deserialize a binary search tree. There is no restriction on how your serialization/deserialization algorithm should work. You need to ensure that a binary search tree can be serialized to a string, and this string can be deserialized to the original tree structure. The encoded string should be as compact as possible. ",./PythonSolutions/serialize-and-deserialize-bst.py,True
450,Delete Node in a BST,Medium,"[Split BST, /problems/split-bst/, Medium]",https://leetcode.com/articles/delete-node-in-a-bst,https://leetcode.com/problems/delete-node-in-a-bst,"Given a root node reference of a BST and a key, delete the node with the given key in the BST. Return the root node reference (possibly updated) of the BST. Basically, the deletion can be divided into two stages: ",./PythonSolutions/delete-node-in-a-bst.py,True
451,Sort Characters By Frequency,Medium,"[Top K Frequent Elements, /problems/top-k-frequent-elements/, Medium], [First Unique Character in a String, /problems/first-unique-character-in-a-string/, Easy], [Sort Array by Increasing Frequency, /problems/sort-array-by-increasing-frequency/, Easy]",https://leetcode.com/articles/sort-characters-by-frequency,https://leetcode.com/problems/sort-characters-by-frequency,"Given a string s, sort it in decreasing order based on the frequency of the characters. The frequency of a character is the number of times it appears in the string. Return the sorted string. If there are multiple answers, return any of them. ",./PythonSolutions/sort-characters-by-frequency.py,True
452,Minimum Number of Arrows to Burst Balloons,Medium,"[Meeting Rooms II, /problems/meeting-rooms-ii/, Medium], [Non-overlapping Intervals, /problems/non-overlapping-intervals/, Medium]",https://leetcode.com/articles/minimum-number-of-arrows-to-burst-balloons,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons,"There are some spherical balloons taped onto a flat wall that represents the XY-plane. The balloons are represented as a 2D integer array points where points[i] = [xstart, xend] denotes a balloon whose horizontal diameter stretches between xstart and xend. You do not know the exact y-coordinates of the balloons. Arrows can be shot up directly vertically (in the positive y-direction) from different points along the x-axis. A balloon with xstart and xend is burst by an arrow shot at x if xstart <= x <= xend. There is no limit to the number of arrows that can be shot. A shot arrow keeps traveling up infinitely, bursting any balloons in its path. Given the array points, return the minimum number of arrows that must be shot to burst all balloons. ",./PythonSolutions/minimum-number-of-arrows-to-burst-balloons.py,True
453,Minimum Moves to Equal Array Elements,Easy,"[Minimum Moves to Equal Array Elements II, /problems/minimum-moves-to-equal-array-elements-ii/, Medium]",https://leetcode.com/articles/minimum-moves-to-equal-array-elements,https://leetcode.com/problems/minimum-moves-to-equal-array-elements,"Given an integer array nums of size n, return the minimum number of moves required to make all array elements equal. In one move, you can increment n - 1 elements of the array by 1. ",./PythonSolutions/minimum-moves-to-equal-array-elements.py,True
454,4Sum II,Medium,"[4Sum, /problems/4sum/, Medium]",https://leetcode.com/articles/4sum-ii,https://leetcode.com/problems/4sum-ii,"Given four integer arrays nums1, nums2, nums3, and nums4 all of length n, return the number of tuples (i, j, k, l) such that: ",./PythonSolutions/4sum-ii.py,True
459,Repeated Substring Pattern,Easy,"[Implement strStr(), /problems/implement-strstr/, Easy], [Repeated String Match, /problems/repeated-string-match/, Medium]",https://leetcode.com/articles/repeated-substring-pattern,https://leetcode.com/problems/repeated-substring-pattern,"Given a string s, check if it can be constructed by taking a substring of it and appending multiple copies of the substring together. ",./PythonSolutions/repeated-substring-pattern.py,True
461,Hamming Distance,Easy,"[Number of 1 Bits, /problems/number-of-1-bits/, Easy], [Total Hamming Distance, /problems/total-hamming-distance/, Medium]",https://leetcode.com/articles/hamming-distance,https://leetcode.com/problems/hamming-distance,"The Hamming distance between two integers is the number of positions at which the corresponding bits are different. Given two integers x and y, return the Hamming distance between them. ",./PythonSolutions/hamming-distance.py,True
462,Minimum Moves to Equal Array Elements II,Medium,"[Best Meeting Point, /problems/best-meeting-point/, Hard], [Minimum Moves to Equal Array Elements, /problems/minimum-moves-to-equal-array-elements/, Easy]",https://leetcode.com/articles/minimum-moves-to-equal-array-elements-ii,https://leetcode.com/problems/minimum-moves-to-equal-array-elements-ii,"Given an integer array nums of size n, return the minimum number of moves required to make all array elements equal. In one move, you can increment or decrement an element of the array by 1. Test cases are designed so that the answer will fit in a 32-bit integer. ",./PythonSolutions/minimum-moves-to-equal-array-elements-ii.py,True
463,Island Perimeter,Easy,"[Max Area of Island, /problems/max-area-of-island/, Medium], [Flood Fill, /problems/flood-fill/, Easy], [Coloring A Border, /problems/coloring-a-border/, Medium]",https://leetcode.com/articles/island-perimeter,https://leetcode.com/problems/island-perimeter,"You are given row x col grid representing a map where grid[i][j] = 1 represents land and grid[i][j] = 0 represents water. Grid cells are connected horizontally/vertically (not diagonally). The grid is completely surrounded by water, and there is exactly one island (i.e., one or more connected land cells). The island doesn't have ""lakes"", meaning the water inside isn't connected to the water around the island. One cell is a square with side length 1. The grid is rectangular, width and height don't exceed 100. Determine the perimeter of the island. ",./PythonSolutions/island-perimeter.py,True
468,Validate IP Address,Medium,"[IP to CIDR, /problems/ip-to-cidr/, Medium]",https://leetcode.com/articles/validate-ip-address,https://leetcode.com/problems/validate-ip-address,"Given a string queryIP, return ""IPv4"" if IP is a valid IPv4 address, ""IPv6"" if IP is a valid IPv6 address or ""Neither"" if IP is not a correct IP of any type. A valid IPv4 address is an IP in the form ""x1.x2.x3.x4"" where 0 <= xi <= 255 and xi cannot contain leading zeros. For example, ""192.168.1.1"" and ""192.168.1.0"" are valid IPv4 addresses but ""192.168.01.1"", while ""192.168.1.00"" and ""192.168@1.1"" are invalid IPv4 addresses. A valid IPv6 address is an IP in the form ""x1:x2:x3:x4:x5:x6:x7:x8"" where: For example, ""2001:0db8:85a3:0000:0000:8a2e:0370:7334"" and ""2001:db8:85a3:0:0:8A2E:0370:7334"" are valid IPv6 addresses, while ""2001:0db8:85a3::8A2E:037j:7334"" and ""02001:0db8:85a3:0000:0000:8a2e:0370:7334"" are invalid IPv6 addresses. ",./PythonSolutions/validate-ip-address.py,True
474,Ones and Zeroes,Medium,"[Non-negative Integers without Consecutive Ones, /problems/non-negative-integers-without-consecutive-ones/, Hard]",https://leetcode.com/articles/ones-and-zeroes,https://leetcode.com/problems/ones-and-zeroes,You are given an array of binary strings strs and two integers m and n. Return the size of the largest subset of strs such that there are at most m 0's and n 1's in the subset. A set x is a subset of a set y if all elements of x are also elements of y. ,./PythonSolutions/ones-and-zeroes.py,True
477,Total Hamming Distance,Medium,"[Hamming Distance, /problems/hamming-distance/, Easy]",https://leetcode.com/articles/total-hamming-distance,https://leetcode.com/problems/total-hamming-distance,"The Hamming distance between two integers is the number of positions at which the corresponding bits are different. Given an integer array nums, return the sum of Hamming distances between all the pairs of the integers in nums. ",./PythonSolutions/total-hamming-distance.py,True
485,Max Consecutive Ones,Easy,"[Max Consecutive Ones II, /problems/max-consecutive-ones-ii/, Medium], [Max Consecutive Ones III, /problems/max-consecutive-ones-iii/, Medium], [Consecutive Characters, /problems/consecutive-characters/, Easy]",https://leetcode.com/articles/max-consecutive-ones,https://leetcode.com/problems/max-consecutive-ones,"Given a binary array nums, return the maximum number of consecutive 1's in the array. ",./PythonSolutions/max-consecutive-ones.py,True
486,Predict the Winner,Medium,"[Can I Win, /problems/can-i-win/, Medium]",https://leetcode.com/articles/predict-the-winner,https://leetcode.com/problems/predict-the-winner,"You are given an integer array nums. Two players are playing a game with this array: player 1 and player 2. Player 1 and player 2 take turns, with player 1 starting first. Both players start the game with a score of 0. At each turn, the player takes one of the numbers from either end of the array (i.e., nums[0] or nums[nums.length - 1]) which reduces the size of the array by 1. The player adds the chosen number to their score. The game ends when there are no more elements in the array. Return true if Player 1 can win the game. If the scores of both players are equal, then player 1 is still the winner, and you should also return true. You may assume that both players are playing optimally. ",./PythonSolutions/predict-the-winner.py,True
493,Reverse Pairs,Hard,"[Count of Smaller Numbers After Self, /problems/count-of-smaller-numbers-after-self/, Hard], [Count of Range Sum, /problems/count-of-range-sum/, Hard]",https://leetcode.com/articles/reverse-pairs,https://leetcode.com/problems/reverse-pairs,"Given an integer array nums, return the number of reverse pairs in the array. A reverse pair is a pair (i, j) where 0 <= i < j < nums.length and nums[i] > 2 * nums[j]. ",./PythonSolutions/reverse-pairs.py,True
494,Target Sum,Medium,"[Expression Add Operators, /problems/expression-add-operators/, Hard]",https://leetcode.com/articles/target-sum,https://leetcode.com/problems/target-sum,"You are given an integer array nums and an integer target. You want to build an expression out of nums by adding one of the symbols '+' and '-' before each integer in nums and then concatenate all the integers. Return the number of different expressions that you can build, which evaluates to target. ",./PythonSolutions/target-sum.py,True
495,Teemo Attacking,Medium,"[Merge Intervals, /problems/merge-intervals/, Medium], [Can Place Flowers, /problems/can-place-flowers/, Easy], [Dota2 Senate, /problems/dota2-senate/, Medium]",https://leetcode.com/articles/teemo-attacking,https://leetcode.com/problems/teemo-attacking,"Our hero Teemo is attacking an enemy Ashe with poison attacks! When Teemo attacks Ashe, Ashe gets poisoned for a exactly duration seconds. More formally, an attack at second t will mean Ashe is poisoned during the inclusive time interval [t, t + duration - 1]. If Teemo attacks again before the poison effect ends, the timer for it is reset, and the poison effect will end duration seconds after the new attack. You are given a non-decreasing integer array timeSeries, where timeSeries[i] denotes that Teemo attacks Ashe at second timeSeries[i], and an integer duration. Return the total number of seconds that Ashe is poisoned. ",./PythonSolutions/teemo-attacking.py,True
496,Next Greater Element I,Easy,"[Next Greater Element II, /problems/next-greater-element-ii/, Medium], [Next Greater Element III, /problems/next-greater-element-iii/, Medium], [Daily Temperatures, /problems/daily-temperatures/, Medium]",https://leetcode.com/articles/greater-element-i,https://leetcode.com/problems/next-greater-element-i,"The next greater element of some element x in an array is the first greater element that is to the right of x in the same array. You are given two distinct 0-indexed integer arrays nums1 and nums2, where nums1 is a subset of nums2. For each 0 <= i < nums1.length, find the index j such that nums1[i] == nums2[j] and determine the next greater element of nums2[j] in nums2. If there is no next greater element, then the answer for this query is -1. Return an array ans of length nums1.length such that ans[i] is the next greater element as described above. ",./PythonSolutions/next-greater-element-i.py,True
503,Next Greater Element II,Medium,"[Next Greater Element I, /problems/next-greater-element-i/, Easy], [Next Greater Element III, /problems/next-greater-element-iii/, Medium]",https://leetcode.com/articles/next-greater-element-ii,https://leetcode.com/problems/next-greater-element-ii,"Given a circular integer array nums (i.e., the next element of nums[nums.length - 1] is nums[0]), return the next greater number for every element in nums. The next greater number of a number x is the first greater number to its traversing-order next in the array, which means you could search circularly to find its next greater number. If it doesn't exist, return -1 for this number. ",./PythonSolutions/next-greater-element-ii.py,True
523,Continuous Subarray Sum,Medium,"[Subarray Sum Equals K, /problems/subarray-sum-equals-k/, Medium]",https://leetcode.com/articles/continuous-subarray-sum,https://leetcode.com/problems/continuous-subarray-sum,"Given an integer array nums and an integer k, return true if nums has a continuous subarray of size at least two whose elements sum up to a multiple of k, or false otherwise. An integer x is a multiple of k if there exists an integer n such that x = n * k. 0 is always a multiple of k. ",./PythonSolutions/continuous-subarray-sum.py,True
524,Longest Word in Dictionary through Deleting,Medium,"[Longest Word in Dictionary, /problems/longest-word-in-dictionary/, Easy]",https://leetcode.com/articles/longest-word-in-dictionary-through-deletion,https://leetcode.com/problems/longest-word-in-dictionary-through-deleting,"Given a string s and a string array dictionary, return the longest string in the dictionary that can be formed by deleting some of the given string characters. If there is more than one possible result, return the longest word with the smallest lexicographical order. If there is no possible result, return the empty string. ",./PythonSolutions/longest-word-in-dictionary-through-deleting.py,True
525,Contiguous Array,Medium,"[Maximum Size Subarray Sum Equals k, /problems/maximum-size-subarray-sum-equals-k/, Medium]",https://leetcode.com/articles/contiguous-array,https://leetcode.com/problems/contiguous-array,"Given a binary array nums, return the maximum length of a contiguous subarray with an equal number of 0 and 1. ",./PythonSolutions/contiguous-array.py,True
532,K-diff Pairs in an Array,Medium,"[Minimum Absolute Difference in BST, /problems/minimum-absolute-difference-in-bst/, Easy]",https://leetcode.com/articles/k-diff-pairs-in-an-array,https://leetcode.com/problems/k-diff-pairs-in-an-array,"Given an array of integers nums and an integer k, return the number of unique k-diff pairs in the array. A k-diff pair is an integer pair (nums[i], nums[j]), where the following are true: Notice that |val| denotes the absolute value of val. ",./PythonSolutions/k-diff-pairs-in-an-array.py,True
541,Reverse String II,Easy,"[Reverse String, /problems/reverse-string/, Easy], [Reverse Words in a String III, /problems/reverse-words-in-a-string-iii/, Easy]",https://leetcode.com/articles/reverse-string-ii,https://leetcode.com/problems/reverse-string-ii,"Given a string s and an integer k, reverse the first k characters for every 2k characters counting from the start of the string. If there are fewer than k characters left, reverse all of them. If there are less than 2k but greater than or equal to k characters, then reverse the first k characters and leave the other as original. ",./PythonSolutions/reverse-string-ii.py,True
542,01 Matrix,Medium,"[Shortest Path to Get Food, /problems/shortest-path-to-get-food/, Medium]",https://leetcode.com/articles/01-matrix,https://leetcode.com/problems/01-matrix,"Given an m x n binary matrix mat, return the distance of the nearest 0 for each cell. The distance between two adjacent cells is 1. ",./PythonSolutions/01-matrix.py,True
